x,y,GuloGulo_PA2_RUN1 logistic values
-79.5,37.000007823,0.019476661
-79.5,4.000007823,1.8001368E-4
-79.5,40.000007823,0.0051297653
-82.5,-4.999992177,0.0
-82.5,16.000007823,2.175924E-4
-82.5,22.000007823,3.9023685E-4
-82.5,37.000007823,0.019622203
-82.5,7.000007823,2.9279996E-4
-85.5,19.000007823,3.0876484E-4
-85.5,22.000007823,3.4798673E-4
-85.5,37.000007823,0.0028537186
-85.5,40.000007823,0.007684585
-85.5,64.000007823,0.52546215
-88.5,16.000007823,3.2020218E-4
-88.5,19.000007823,4.1114588E-4
-88.5,31.000007823,0.002700451
-88.5,40.000007823,0.015520959
-88.5,43.000007823,0.024705302
-91.5,-1.999992177,2.6160863E-4
-91.5,1.000007823,2.5691045E-4
-91.5,13.000007823,3.0948664E-4
-91.5,76.000007823,0.0
-94.5,16.000007823,4.266412E-4
-94.5,28.000007823,0.0018474262
-94.5,46.000007823,0.002143805
-94.5,79.000007823,0.94392085
-97.5,16.000007823,5.235509E-4
-97.5,49.000007823,0.48400602
-97.5,52.000007823,0.93835276
-97.5,73.000007823,0.0
1.5,16.000007823,6.8412623E-6
1.5,31.000007823,0.0
1.5,43.000007823,0.0014871771
1.5,7.000007823,3.0410456E-4
10.5,-1.999992177,3.13799E-4
10.5,40.000007823,0.0010642081
10.5,52.000007823,0.005768155
10.5,7.000007823,3.903726E-4
100.5,10.000007823,3.0367277E-4
100.5,16.000007823,5.634538E-4
103.5,-1.999992177,2.1404796E-4
103.5,-4.999992177,2.2683264E-4
103.5,1.000007823,2.1358088E-4
103.5,10.000007823,2.31064E-4
103.5,25.000007823,0.0010179993
103.5,31.000007823,0.008184694
106.5,-1.999992177,1.94203E-4
106.5,-10.999992177,1.6307412E-4
106.5,13.000007823,3.772897E-4
106.5,16.000007823,4.5726495E-4
106.5,25.000007823,0.0014722057
106.5,28.000007823,0.0024244152
106.5,43.000007823,0.0
106.5,46.000007823,0.0
109.5,37.000007823,0.033463717
112.5,-25.999992177,6.593137E-6
112.5,1.000007823,2.071857E-4
112.5,16.000007823,2.3934091E-4
112.5,22.000007823,9.980232E-4
112.5,25.000007823,0.0025989946
112.5,37.000007823,0.02417283
115.5,-19.999992177,4.002459E-5
115.5,-31.999992177,0.0012365531
115.5,-7.999992177,2.6570438E-4
115.5,31.000007823,7.1745867E-6
115.5,4.000007823,1.7882364E-4
118.5,-31.999992177,6.3826345E-5
118.5,-34.999992177,7.074418E-4
118.5,-4.999992177,2.4057434E-4
118.5,46.000007823,0.7211771
118.5,7.000007823,2.0408268E-4
121.5,-16.999992177,6.070133E-4
121.5,-28.999992177,1.5637743E-5
121.5,-7.999992177,2.8076227E-4
121.5,31.000007823,6.596315E-4
124.5,-1.999992177,2.1242502E-4
124.5,-13.999992177,3.7233962E-4
124.5,-16.999992177,7.295126E-4
124.5,-19.999992177,0.0012749409
124.5,-31.999992177,4.6223817E-5
124.5,10.000007823,2.1906065E-4
124.5,13.000007823,2.2360655E-4
124.5,37.000007823,0.018122293
124.5,4.000007823,2.1405736E-4
124.5,7.000007823,2.4444773E-4
127.5,-1.999992177,1.8802489E-4
127.5,-16.999992177,0.0010164522
127.5,-22.999992177,1.5866108E-5
127.5,-31.999992177,6.013166E-6
127.5,-4.999992177,1.899741E-4
127.5,4.000007823,2.1136482E-4
127.5,7.000007823,2.2669902E-4
13.5,-16.999992177,2.0305699E-5
13.5,-7.999992177,3.0993522E-4
13.5,1.000007823,2.7449935E-4
13.5,28.000007823,0.0
13.5,4.000007823,2.7580932E-4
13.5,43.000007823,0.0018543479
13.5,52.000007823,0.0076324423
13.5,7.000007823,4.328472E-4
13.5,70.000007823,0.003649532
13.5,79.000007823,0.21424289
130.5,-28.999992177,8.77805E-6
130.5,-7.999992177,2.2032944E-4
130.5,1.000007823,1.7452873E-4
130.5,37.000007823,0.002377581
130.5,40.000007823,0.01094785
130.5,43.000007823,0.020162497
133.5,-1.999992177,1.9001598E-4
133.5,-10.999992177,3.7584986E-4
133.5,-16.999992177,0.0012953678
133.5,-25.999992177,2.0072628E-5
133.5,-31.999992177,4.4393328E-5
133.5,-34.999992177,5.55227E-4
136.5,-13.999992177,4.878964E-4
136.5,-22.999992177,1.14762064E-4
136.5,-25.999992177,0.0
136.5,34.000007823,0.0038755
136.5,73.000007823,0.5639924
139.5,-28.999992177,9.4605065E-23
139.5,-31.999992177,1.3250838E-5
139.5,-4.999992177,2.2267066E-4
139.5,40.000007823,0.005309235
142.5,-1.999992177,1.9109E-4
142.5,-22.999992177,4.919084E-4
142.5,-25.999992177,1.0988129E-4
142.5,-31.999992177,8.561425E-5
142.5,-4.999992177,2.3088478E-4
145.5,-1.999992177,1.93565E-4
145.5,-13.999992177,3.618329E-4
145.5,-25.999992177,0.0025684345
145.5,43.000007823,0.062310033
148.5,-22.999992177,0.0012009392
148.5,-25.999992177,0.002129226
148.5,46.000007823,0.23439707
148.5,7.000007823,1.6625674E-4
151.5,-34.999992177,7.5197686E-4
151.5,-37.999992177,4.2487428E-4
151.5,46.000007823,0.011622395
151.5,7.000007823,1.6197255E-4
151.5,73.000007823,0.805852
154.5,-10.999992177,1.908475E-4
154.5,-7.999992177,1.85092E-4
154.5,52.000007823,0.02911383
157.5,7.000007823,1.8607335E-4
16.5,-10.999992177,5.214658E-4
16.5,-22.999992177,7.2437347E-6
16.5,-4.999992177,3.2318447E-4
16.5,13.000007823,8.79697E-4
16.5,16.000007823,0.0
16.5,43.000007823,0.0019242632
16.5,49.000007823,0.015260788
16.5,76.000007823,0.011582118
163.5,-19.999992177,2.984461E-4
163.5,10.000007823,1.5012892E-4
163.5,4.000007823,1.612625E-4
166.5,-10.999992177,1.7263714E-4
166.5,-16.999992177,2.1393341E-4
166.5,-43.999992177,6.538892E-4
169.5,-16.999992177,2.2942039E-4
169.5,-19.999992177,2.7897806E-4
169.5,-52.999992177,2.3791498E-4
172.5,-43.999992177,6.4311625E-4
172.5,52.000007823,0.0015148418
178.5,-16.999992177,2.165699E-4
178.5,-19.999992177,2.3438729E-4
178.5,-37.999992177,6.385891E-4
19.5,-19.999992177,0.0013042968
19.5,-28.999992177,0.0
19.5,-34.999992177,7.004249E-4
19.5,-7.999992177,4.2416583E-4
19.5,10.000007823,7.4957515E-4
19.5,28.000007823,0.0
19.5,52.000007823,0.033558268
19.5,61.000007823,0.027046403
22.5,-13.999992177,0.0010655266
22.5,-25.999992177,1.0041493E-4
22.5,-28.999992177,1.0279061E-4
22.5,10.000007823,9.3869347E-4
22.5,19.000007823,0.0
22.5,22.000007823,0.0
22.5,46.000007823,0.019552948
22.5,55.000007823,0.003478341
22.5,7.000007823,5.789779E-4
22.5,76.000007823,0.01640661
25.5,-22.999992177,0.00145899
25.5,-34.999992177,4.6762984E-4
25.5,10.000007823,8.6268823E-4
25.5,25.000007823,0.0
25.5,55.000007823,4.2933745E-5
25.5,7.000007823,5.1716086E-4
28.5,-10.999992177,7.4374594E-4
28.5,-4.999992177,3.1690273E-4
28.5,1.000007823,2.8310387E-4
28.5,22.000007823,0.0
28.5,25.000007823,0.0
28.5,49.000007823,0.006192285
28.5,52.000007823,7.686127E-4
28.5,58.000007823,0.007996293
31.5,-1.999992177,2.9043818E-4
31.5,-19.999992177,8.1452867E-4
31.5,-31.999992177,3.628375E-4
31.5,-7.999992177,4.217939E-4
31.5,13.000007823,6.252515E-4
31.5,4.000007823,4.1415196E-4
31.5,46.000007823,0.004663021
31.5,55.000007823,0.009827188
34.5,-10.999992177,4.463161E-4
34.5,-19.999992177,5.65381E-4
34.5,-7.999992177,4.2033932E-4
34.5,19.000007823,0.0
34.5,31.000007823,6.445346E-6
34.5,4.000007823,3.4694432E-4
34.5,58.000007823,0.025192373
34.5,79.000007823,0.01003241
37.5,-13.999992177,5.1999866E-4
37.5,-16.999992177,4.9087795E-4
37.5,-7.999992177,3.17206E-4
37.5,19.000007823,0.0
37.5,31.000007823,0.0
37.5,34.000007823,2.8626177E-5
37.5,4.000007823,3.9622703E-4
37.5,49.000007823,0.015356317
37.5,55.000007823,0.030568814
4.5,10.000007823,5.680615E-4
4.5,16.000007823,8.328402E-6
4.5,22.000007823,0.0
4.5,25.000007823,0.0
4.5,34.000007823,0.0
4.5,4.000007823,2.2188327E-4
40.5,-13.999992177,3.713553E-4
40.5,-22.999992177,3.5524293E-4
40.5,1.000007823,3.2860236E-4
40.5,28.000007823,0.0
43.5,-16.999992177,4.0272673E-4
43.5,-19.999992177,5.7288865E-4
43.5,-22.999992177,7.015664E-4
43.5,16.000007823,0.0
43.5,22.000007823,0.0
43.5,31.000007823,0.0
43.5,37.000007823,0.0049850936
43.5,49.000007823,0.029148366
43.5,7.000007823,3.7845885E-4
43.5,70.000007823,0.03413528
46.5,-13.999992177,3.5532887E-4
46.5,-19.999992177,5.6037155E-4
46.5,16.000007823,0.0
46.5,34.000007823,0.0011100116
46.5,58.000007823,0.41807657
49.5,10.000007823,0.0
49.5,13.000007823,0.0
49.5,22.000007823,0.0
49.5,28.000007823,0.0
49.5,37.000007823,0.005684359
49.5,43.000007823,3.5200603E-5
49.5,46.000007823,1.6504586E-5
49.5,58.000007823,0.5181266
49.5,70.000007823,0.013689138
52.5,-7.999992177,1.6984525E-4
52.5,10.000007823,0.0
52.5,16.000007823,0.0
52.5,22.000007823,0.0
52.5,25.000007823,0.0
52.5,34.000007823,0.0
52.5,37.000007823,0.0046500033
52.5,43.000007823,0.0
52.5,52.000007823,0.34341872
52.5,79.000007823,6.171662E-4
52.5,82.000007823,0.006538142
55.5,-19.999992177,2.8005897E-4
55.5,19.000007823,0.0
55.5,25.000007823,0.0
55.5,34.000007823,0.0
55.5,37.000007823,6.2731556E-6
55.5,46.000007823,0.0
55.5,49.000007823,0.009966771
55.5,70.000007823,0.13927893
58.5,28.000007823,0.0
58.5,31.000007823,0.0
58.5,79.000007823,0.101441026
61.5,37.000007823,6.9263033E-6
61.5,82.000007823,0.009789346
64.5,25.000007823,0.0
64.5,34.000007823,9.683979E-4
64.5,40.000007823,0.0
64.5,76.000007823,0.015806364
67.5,28.000007823,0.0
67.5,37.000007823,1.763459E-4
7.5,-1.999992177,2.1821931E-4
7.5,13.000007823,9.5994095E-4
7.5,16.000007823,5.614881E-6
7.5,28.000007823,0.0
7.5,4.000007823,2.2717891E-4
70.5,-4.999992177,1.6279299E-4
70.5,22.000007823,0.0010716231
70.5,28.000007823,0.0
70.5,34.000007823,0.0067327144
70.5,46.000007823,0.0
73.5,-1.999992177,1.5683264E-4
73.5,10.000007823,1.9530568E-4
73.5,22.000007823,0.0012765479
73.5,40.000007823,0.046766914
76.5,10.000007823,2.948821E-4
79.5,19.000007823,0.0013158908
79.5,31.000007823,0.020690428
79.5,34.000007823,0.0
79.5,46.000007823,0.010070098
79.5,7.000007823,2.489823E-4
82.5,16.000007823,5.302957E-4
82.5,28.000007823,0.0016570877
82.5,34.000007823,0.0
85.5,25.000007823,0.0017792779
85.5,43.000007823,6.516041E-5
88.5,28.000007823,0.007007647
88.5,37.000007823,0.0
91.5,22.000007823,5.69475E-4
91.5,28.000007823,0.006738273
91.5,40.000007823,0.0
94.5,19.000007823,6.811663E-4
94.5,22.000007823,7.5035746E-4
94.5,7.000007823,1.7841217E-4
94.5,79.000007823,0.0
94.5,82.000007823,0.0
97.5,13.000007823,3.175448E-4
97.5,22.000007823,9.3201175E-4
97.5,25.000007823,9.426552E-4
97.5,31.000007823,0.045940094
97.5,40.000007823,0.0
97.5,46.000007823,0.0
97.5,79.000007823,0.06699879
97.5,82.000007823,0.0
